年份,Basketball,Judo,Football,Athletics,Ice Hockey,Swimming,Badminton,Sailing,Weightlifting,Water Polo,Rowing,Fencing,Shooting,Boxing,Taekwondo,Diving,Tennis,Modern Pentathlon,Golf,Softball,Archery,Table Tennis,Baseball,Triathlon,Polo,Cricket,Croquet,Roque,Basque Pelota
1956,0.621301775147929,0.0,0.699300699300699,0.865745310957552,0.869822485207101,0.823033707865168,0.0,0.246753246753247,0.704761904761905,0.864583333333333,0.782945736434108,0.539568345323741,0.301369863013699,0.84472049689441,0.0,0.792682926829268,0.0,0.776315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,0.963541666666667,0.0,0.88936170212766,0.904725609756098,0.914473684210526,0.987301587301587,0.0,0.413793103448276,0.790697674418605,0.873333333333333,0.946635730858469,0.697171381031614,0.383033419023136,0.950177935943061,0.0,0.90625,0.0,0.738738738738739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,0.968253968253968,0.902777777777778,0.91588785046729,0.910861423220974,0.933333333333333,1.0,0.0,0.448888888888889,0.818791946308725,0.905109489051095,0.936507936507937,0.694386694386694,0.375,0.962825278810409,0.0,0.980392156862745,0.0,0.842857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,0.916230366492147,0.0,0.886446886446886,0.904832713754647,0.976,0.998375304630382,0.0,0.48015873015873,0.7875,0.919753086419753,0.932960893854749,0.73265306122449,0.331707317073171,0.957654723127036,0.0,0.972477064220184,0.0,0.827956989247312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,0.931578947368421,0.903614457831325,0.851301115241636,0.899169632265718,0.961538461538462,0.990498812351544,0.0,0.51702786377709,0.76063829787234,0.892045454545455,0.941176470588235,0.753507014028056,0.389830508474576,0.915254237288136,0.0,0.983870967741935,0.0,0.887931034482759,0.0,0.0,0.515789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,0.962441314553991,0.948051948051948,0.955445544554455,0.933693138010794,0.903225806451613,0.995353159851301,0.0,0.634241245136187,0.838150289017341,0.938931297709924,0.949832775919732,0.843298969072165,0.401084010840108,0.966165413533835,0.0,0.990476190476191,0.0,0.842696629213483,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,0.948837209302326,0.849740932642487,0.91015625,0.903785488958991,0.920502092050209,0.977660972404731,0.0,0.641025641025641,0.848837209302326,0.893939393939394,0.942622950819672,0.850467289719626,0.546816479400749,0.92619926199262,0.0,0.965909090909091,0.0,0.886075949367089,0.0,0.0,0.567164179104478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,0.957746478873239,0.891509433962264,0.873983739837398,0.893070489844683,0.9581589958159,0.974837662337662,0.0,0.736666666666667,0.924731182795699,0.92156862745098,0.933333333333333,0.886792452830189,0.428571428571428,0.898305084745763,0.0,0.98019801980198,0.0,0.883495145631068,0.0,0.0,0.660550458715596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,0.953389830508475,0.88477366255144,0.937037037037037,0.901066925315228,0.916981132075472,0.992565055762082,0.0,0.722666666666667,0.920353982300885,0.916666666666667,0.907051282051282,0.841897233201581,0.563302752293578,0.9375,0.0,1.0,0.97029702970297,0.844262295081967,0.0,0.0,0.688715953307393,0.902912621359223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,0.88135593220339,0.912240184757506,1.0,0.880233690360273,0.887640449438202,0.997523219814242,0.955752212389381,0.714285714285714,0.918032786885246,0.901315789473684,0.889561270801815,0.827510917030568,0.528368794326241,0.99702380952381,0.0,0.982142857142857,0.984,0.829059829059829,0.0,0.0,0.821862348178138,0.899193548387097,0.9125,0.0,0.0,0.0,0.0,0.0,0.0
1996,0.848591549295775,0.930232558139535,0.961340206185567,0.853730092204526,0.0,0.995107033639144,0.893536121673004,0.668122270742358,0.925925925925926,0.915032679738562,0.876006441223833,0.801546391752577,0.52124183006536,0.957746478873239,0.0,0.97841726618705,0.971544715447154,0.6875,0.0,0.9,0.784403669724771,0.848605577689243,0.86875,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.832167832167832,0.896984924623116,0.956521739130435,0.837115072933549,0.0,0.990235496840896,0.884444444444444,0.659203980099503,0.914634146341463,0.831168831168831,0.819964349376114,0.762177650429799,0.474123539232053,0.957654723127036,0.901960784313726,0.974789915966387,0.987903225806452,0.854166666666667,0.0,0.758333333333333,0.776699029126214,0.735074626865672,0.760416666666667,0.76,0.0,0.0,0.0,0.0,0.0
2004,0.857142857142857,0.880208333333333,0.952941176470588,0.821609195402299,0.0,0.975278121137206,0.945,0.623441396508728,0.855421686746988,0.8,0.840787119856887,0.854489164086687,0.444444444444444,0.960714285714286,0.951612903225806,0.969387755102041,0.880952380952381,0.765625,0.0,0.847457627118644,0.820754716981132,0.723076923076923,0.795811518324607,0.707070707070707,0.0,0.0,0.0,0.0,0.0
2008,0.86411149825784,0.847150259067358,0.948827292110874,0.829768270944741,0.0,0.970268724985706,0.869565217391304,0.69,0.905138339920949,0.78125,0.83303730017762,0.825301204819277,0.448873483535529,0.96113074204947,0.920634920634921,0.967032967032967,0.84251968503937,0.847222222222222,0.0,0.875,0.757731958762887,0.728,0.780104712041885,0.7,0.0,0.0,0.0,0.0,0.0
2012,0.766550522648084,0.888020833333333,0.948608137044968,0.833625987708516,0.0,0.979843953185956,0.862637362637363,0.686015831134565,0.928571428571429,0.770428015564202,0.8,0.840579710144927,0.539285714285714,0.96113074204947,0.9296875,0.950276243093923,0.821678321678322,0.888888888888889,0.0,0.0,0.835,0.682203389830508,0.0,0.763636363636364,0.0,0.0,0.0,0.0,0.0
2016,0.736654804270463,0.879177377892031,0.947145877378435,0.816188197767145,0.0,0.970025510204082,0.819209039548023,0.760526315789474,0.913725490196078,0.810077519379845,0.818181818181818,0.719653179190751,0.511711711711712,0.915194346289753,0.928571428571429,0.926966292134832,0.706293706293706,0.902777777777778,0.616666666666667,0.0,0.835,0.728813559322034,0.0,0.781818181818182,0.0,0.0,0.0,0.0,0.0
